from,to,ft,factor
GWh,MJ,Ethane,3600000.000000000
GWh,MJ;LHV,Ethane,3600000.000000000
GWh,MJ;HHV,Ethane,3600000.000000000
GWh,MWh,Ethane,1000.000000000
GWh,MWh;LHV,Ethane,1000.000000000
GWh,MWh;HHV,Ethane,1000.000000000
GWh,pct kWh,Ethane,100000000.000000000
GWh,pct kWh;LHV,Ethane,100000000.000000000
GWh,pct kWh;HHV,Ethane,100000000.000000000
GWh,pct kWh,Ethane,100000000.000000000
GWh,pct kWh;LHV,Ethane,100000000.000000000
GWh,pct kWh;HHV,Ethane,100000000.000000000
GWh,pct MWh,Ethane,100000.000000000
GWh,pct MWh;LHV,Ethane,100000.000000000
GWh,pct MWh;HHV,Ethane,100000.000000000
GWh,pct MWh,Ethane,100000.000000000
GWh,pct MWh;LHV,Ethane,100000.000000000
GWh,pct MWh;HHV,Ethane,100000.000000000
GWh,GWh;LHV,Ethane,1.000000000
GWh,GWh;HHV,Ethane,1.000000000
GWh,MJ,Ethane,3600000.000000000
GWh,MJ;LHV,Ethane,3600000.000000000
GWh,MJ;HHV,Ethane,3600000.000000000
GWh,kWh,Ethane,1000000.000000000
GWh,kWh;LHV,Ethane,1000000.000000000
GWh,kWh;HHV,Ethane,1000000.000000000
GWh;LHV,t,Ethane,75.806828475
GWh;LHV,kg,Ethane,75806.828475003
GWh;LHV,metric_ton,Ethane,75.806828475
GWh;LHV,kilometric_ton,Ethane,0.075806828
GWh;LHV,lb,Ethane,167125.448946602
GWh;LHV,MWh,Ethane,1000.000000000
GWh;LHV,MWh;LHV,Ethane,1000.000000000
GWh;LHV,GJ,Ethane,3600.000000000
GWh;LHV,GJ;LHV,Ethane,3600.000000000
GWh;LHV,kWh,Ethane,1000000.000000000
GWh;LHV,kWh;LHV,Ethane,1000000.000000000
GWh;LHV,GJ,Ethane,3600.000000000
GWh;LHV,GJ;LHV,Ethane,3600.000000000
GWh;LHV,MJ,Ethane,3600000.000000000
GWh;LHV,MJ;LHV,Ethane,3600000.000000000
GWh;LHV,MWh,Ethane,1000.000000000
GWh;LHV,MWh;LHV,Ethane,1000.000000000
GWh;LHV,pct kWh,Ethane,100000000.000000000
GWh;LHV,pct kWh;LHV,Ethane,100000000.000000000
GWh;LHV,pct kWh,Ethane,100000000.000000000
GWh;LHV,pct kWh;LHV,Ethane,100000000.000000000
GWh;LHV,pct MWh,Ethane,100000.000000000
GWh;LHV,pct MWh;LHV,Ethane,100000.000000000
GWh;LHV,pct MWh,Ethane,100000.000000000
GWh;LHV,pct MWh;LHV,Ethane,100000.000000000
GWh;LHV,GWh,Ethane,1.000000000
GWh;LHV,MJ,Ethane,3600000.000000000
GWh;LHV,MJ;LHV,Ethane,3600000.000000000
GWh;LHV,kWh,Ethane,1000000.000000000
GWh;LHV,kWh;LHV,Ethane,1000000.000000000
GWh;LHV,m³;norm,Ethane,60159.375029762
GWh;LHV,m³;std,Ethane,55945.998874541
GWh;LHV,m**3;norm,Ethane,60159.375029762
GWh;LHV,m**3;std,Ethane,55945.998874541
GWh;LHV,L;norm,Ethane,60159375.029762208
GWh;LHV,L;std,Ethane,55945998.874541223
GWh;HHV,MWh,Ethane,1000.000000000
GWh;HHV,GJ,Ethane,3600.000000000
GWh;HHV,kWh,Ethane,1000000.000000000
GWh;HHV,GJ,Ethane,3600.000000000
GWh;HHV,MJ,Ethane,3600000.000000000
GWh;HHV,MWh,Ethane,1000.000000000
GWh;HHV,pct kWh,Ethane,100000000.000000000
GWh;HHV,pct kWh,Ethane,100000000.000000000
GWh;HHV,pct MWh,Ethane,100000.000000000
GWh;HHV,pct MWh,Ethane,100000.000000000
GWh;HHV,GWh,Ethane,1.000000000
GWh;HHV,MJ,Ethane,3600000.000000000
GWh;HHV,kWh,Ethane,1000000.000000000
MJ,MWh,Ethane,0.000277778
MJ,MWh;LHV,Ethane,0.000277778
MJ,MWh;HHV,Ethane,0.000277778
MJ,GJ,Ethane,0.001000000
MJ,GJ;LHV,Ethane,0.001000000
MJ,GJ;HHV,Ethane,0.001000000
MJ,kWh,Ethane,0.277777778
MJ,kWh;LHV,Ethane,0.277777778
MJ,kWh;HHV,Ethane,0.277777778
MJ,GJ,Ethane,0.001000000
MJ,GJ;LHV,Ethane,0.001000000
MJ,GJ;HHV,Ethane,0.001000000
MJ,MJ;LHV,Ethane,1.000000000
MJ,MJ;HHV,Ethane,1.000000000
MJ,MWh,Ethane,0.000277778
MJ,MWh;LHV,Ethane,0.000277778
MJ,MWh;HHV,Ethane,0.000277778
MJ,pct kWh,Ethane,27.777777778
MJ,pct kWh;LHV,Ethane,27.777777778
MJ,pct kWh;HHV,Ethane,27.777777778
MJ,pct kWh,Ethane,27.777777778
MJ,pct kWh;LHV,Ethane,27.777777778
MJ,pct kWh;HHV,Ethane,27.777777778
MJ,pct MWh,Ethane,0.027777778
MJ,pct MWh;LHV,Ethane,0.027777778
MJ,pct MWh;HHV,Ethane,0.027777778
MJ,pct MWh,Ethane,0.027777778
MJ,pct MWh;LHV,Ethane,0.027777778
MJ,pct MWh;HHV,Ethane,0.027777778
MJ,GWh,Ethane,0.000000278
MJ,GWh;LHV,Ethane,0.000000278
MJ,GWh;HHV,Ethane,0.000000278
MJ,MJ;LHV,Ethane,1.000000000
MJ,MJ;HHV,Ethane,1.000000000
MJ,kWh,Ethane,0.277777778
MJ,kWh;LHV,Ethane,0.277777778
MJ,kWh;HHV,Ethane,0.277777778
MJ;LHV,t,Ethane,0.000021057
MJ;LHV,kg,Ethane,0.021057452
MJ;LHV,metric_ton,Ethane,0.000021057
MJ;LHV,kilometric_ton,Ethane,0.000000021
MJ;LHV,lb,Ethane,0.046423736
MJ;LHV,MWh,Ethane,0.000277778
MJ;LHV,MWh;LHV,Ethane,0.000277778
MJ;LHV,GJ,Ethane,0.001000000
MJ;LHV,GJ;LHV,Ethane,0.001000000
MJ;LHV,kWh,Ethane,0.277777778
MJ;LHV,kWh;LHV,Ethane,0.277777778
MJ;LHV,GJ,Ethane,0.001000000
MJ;LHV,GJ;LHV,Ethane,0.001000000
MJ;LHV,MJ,Ethane,1.000000000
MJ;LHV,MWh,Ethane,0.000277778
MJ;LHV,MWh;LHV,Ethane,0.000277778
MJ;LHV,pct kWh,Ethane,27.777777778
MJ;LHV,pct kWh;LHV,Ethane,27.777777778
MJ;LHV,pct kWh,Ethane,27.777777778
MJ;LHV,pct kWh;LHV,Ethane,27.777777778
MJ;LHV,pct MWh,Ethane,0.027777778
MJ;LHV,pct MWh;LHV,Ethane,0.027777778
MJ;LHV,pct MWh,Ethane,0.027777778
MJ;LHV,pct MWh;LHV,Ethane,0.027777778
MJ;LHV,GWh,Ethane,0.000000278
MJ;LHV,GWh;LHV,Ethane,0.000000278
MJ;LHV,MJ,Ethane,1.000000000
MJ;LHV,kWh,Ethane,0.277777778
MJ;LHV,kWh;LHV,Ethane,0.277777778
MJ;LHV,m³;norm,Ethane,0.016710938
MJ;LHV,m³;std,Ethane,0.015540555
MJ;LHV,m**3;norm,Ethane,0.016710938
MJ;LHV,m**3;std,Ethane,0.015540555
MJ;LHV,L;norm,Ethane,16.710937508
MJ;LHV,L;std,Ethane,15.540555243
MJ;HHV,MWh,Ethane,0.000277778
MJ;HHV,GJ,Ethane,0.001000000
MJ;HHV,kWh,Ethane,0.277777778
MJ;HHV,GJ,Ethane,0.001000000
MJ;HHV,MJ,Ethane,1.000000000
MJ;HHV,MWh,Ethane,0.000277778
MJ;HHV,pct kWh,Ethane,27.777777778
MJ;HHV,pct kWh,Ethane,27.777777778
MJ;HHV,pct MWh,Ethane,0.027777778
MJ;HHV,pct MWh,Ethane,0.027777778
MJ;HHV,GWh,Ethane,0.000000278
MJ;HHV,MJ,Ethane,1.000000000
MJ;HHV,kWh,Ethane,0.277777778
MWh/a,kW,Ethane,0.114155251
MWh/a,kW;LHV,Ethane,0.114155251
MWh/a,kW;HHV,Ethane,0.114155251
MWh/a,MW,Ethane,0.000114155
MWh/a,MW;LHV,Ethane,0.000114155
MWh/a,MW;HHV,Ethane,0.000114155
MWh/a,GJ/a,Ethane,3.600000000
MWh/a,GJ/a;LHV,Ethane,3.600000000
MWh/a,GJ/a;HHV,Ethane,3.600000000
MWh/a,kW,Ethane,0.114155251
MWh/a,kW;LHV,Ethane,0.114155251
MWh/a,kW;HHV,Ethane,0.114155251
MWh/a,MWh/a;LHV,Ethane,1.000000000
MWh/a,MWh/a;HHV,Ethane,1.000000000
MWh/a;LHV,t/a,Ethane,0.075806828
MWh/a;LHV,Mt/a,Ethane,0.000000076
MWh/a;LHV,kg/d,Ethane,0.207689941
MWh/a;LHV,metric_ton/a,Ethane,0.075806828
MWh/a;LHV,kilometric_ton/a,Ethane,0.000075807
MWh/a;LHV,kg/a,Ethane,75.806828475
MWh/a;LHV,kg/day,Ethane,0.207689941
MWh/a;LHV,lb/hour,Ethane,0.019078248
MWh/a;LHV,kW,Ethane,0.114155251
MWh/a;LHV,kW;LHV,Ethane,0.114155251
MWh/a;LHV,MW,Ethane,0.000114155
MWh/a;LHV,MW;LHV,Ethane,0.000114155
MWh/a;LHV,GJ/a,Ethane,3.600000000
MWh/a;LHV,GJ/a;LHV,Ethane,3.600000000
MWh/a;LHV,kW,Ethane,0.114155251
MWh/a;LHV,kW;LHV,Ethane,0.114155251
MWh/a;LHV,MWh/a,Ethane,1.000000000
MWh/a;LHV,m³/h;norm,Ethane,0.006867509
MWh/a;LHV,m³/h;std,Ethane,0.006386530
MWh/a;LHV,m³/hour;norm,Ethane,0.006867509
MWh/a;LHV,m³/hour;std,Ethane,0.006386530
MWh/a;HHV,kW,Ethane,0.114155251
MWh/a;HHV,MW,Ethane,0.000114155
MWh/a;HHV,GJ/a,Ethane,3.600000000
MWh/a;HHV,kW,Ethane,0.114155251
MWh/a;HHV,MWh/a,Ethane,1.000000000
kWh,MWh,Ethane,0.001000000
kWh,MWh;LHV,Ethane,0.001000000
kWh,MWh;HHV,Ethane,0.001000000
kWh,GJ,Ethane,0.003600000
kWh,GJ;LHV,Ethane,0.003600000
kWh,GJ;HHV,Ethane,0.003600000
kWh,kWh;LHV,Ethane,1.000000000
kWh,kWh;HHV,Ethane,1.000000000
kWh,GJ,Ethane,0.003600000
kWh,GJ;LHV,Ethane,0.003600000
kWh,GJ;HHV,Ethane,0.003600000
kWh,MJ,Ethane,3.600000000
kWh,MJ;LHV,Ethane,3.600000000
kWh,MJ;HHV,Ethane,3.600000000
kWh,MWh,Ethane,0.001000000
kWh,MWh;LHV,Ethane,0.001000000
kWh,MWh;HHV,Ethane,0.001000000
kWh,pct kWh,Ethane,100.000000000
kWh,pct kWh;LHV,Ethane,100.000000000
kWh,pct kWh;HHV,Ethane,100.000000000
kWh,pct kWh,Ethane,100.000000000
kWh,pct kWh;LHV,Ethane,100.000000000
kWh,pct kWh;HHV,Ethane,100.000000000
kWh,pct MWh,Ethane,0.100000000
kWh,pct MWh;LHV,Ethane,0.100000000
kWh,pct MWh;HHV,Ethane,0.100000000
kWh,pct MWh,Ethane,0.100000000
kWh,pct MWh;LHV,Ethane,0.100000000
kWh,pct MWh;HHV,Ethane,0.100000000
kWh,GWh,Ethane,0.000001000
kWh,GWh;LHV,Ethane,0.000001000
kWh,GWh;HHV,Ethane,0.000001000
kWh,MJ,Ethane,3.600000000
kWh,MJ;LHV,Ethane,3.600000000
kWh,MJ;HHV,Ethane,3.600000000
kWh,kWh;LHV,Ethane,1.000000000
kWh,kWh;HHV,Ethane,1.000000000
kWh;LHV,t,Ethane,0.000075807
kWh;LHV,kg,Ethane,0.075806828
kWh;LHV,metric_ton,Ethane,0.000075807
kWh;LHV,kilometric_ton,Ethane,0.000000076
kWh;LHV,lb,Ethane,0.167125449
kWh;LHV,MWh,Ethane,0.001000000
kWh;LHV,MWh;LHV,Ethane,0.001000000
kWh;LHV,GJ,Ethane,0.003600000
kWh;LHV,GJ;LHV,Ethane,0.003600000
kWh;LHV,kWh,Ethane,1.000000000
kWh;LHV,GJ,Ethane,0.003600000
kWh;LHV,GJ;LHV,Ethane,0.003600000
kWh;LHV,MJ,Ethane,3.600000000
kWh;LHV,MJ;LHV,Ethane,3.600000000
kWh;LHV,MWh,Ethane,0.001000000
kWh;LHV,MWh;LHV,Ethane,0.001000000
kWh;LHV,pct kWh,Ethane,100.000000000
kWh;LHV,pct kWh;LHV,Ethane,100.000000000
kWh;LHV,pct kWh,Ethane,100.000000000
kWh;LHV,pct kWh;LHV,Ethane,100.000000000
kWh;LHV,pct MWh,Ethane,0.100000000
kWh;LHV,pct MWh;LHV,Ethane,0.100000000
kWh;LHV,pct MWh,Ethane,0.100000000
kWh;LHV,pct MWh;LHV,Ethane,0.100000000
kWh;LHV,GWh,Ethane,0.000001000
kWh;LHV,GWh;LHV,Ethane,0.000001000
kWh;LHV,MJ,Ethane,3.600000000
kWh;LHV,MJ;LHV,Ethane,3.600000000
kWh;LHV,kWh,Ethane,1.000000000
kWh;LHV,m³;norm,Ethane,0.060159375
kWh;LHV,m³;std,Ethane,0.055945999
kWh;LHV,m**3;norm,Ethane,0.060159375
kWh;LHV,m**3;std,Ethane,0.055945999
kWh;LHV,L;norm,Ethane,60.159375030
kWh;LHV,L;std,Ethane,55.945998875
kWh;HHV,MWh,Ethane,0.001000000
kWh;HHV,GJ,Ethane,0.003600000
kWh;HHV,kWh,Ethane,1.000000000
kWh;HHV,GJ,Ethane,0.003600000
kWh;HHV,MJ,Ethane,3.600000000
kWh;HHV,MWh,Ethane,0.001000000
kWh;HHV,pct kWh,Ethane,100.000000000
kWh;HHV,pct kWh,Ethane,100.000000000
kWh;HHV,pct MWh,Ethane,0.100000000
kWh;HHV,pct MWh,Ethane,0.100000000
kWh;HHV,GWh,Ethane,0.000001000
kWh;HHV,MJ,Ethane,3.600000000
kWh;HHV,kWh,Ethane,1.000000000
m³,m³;norm,Ethane,1.000000000
m³,m³;std,Ethane,1.000000000
m³,m**3,Ethane,1.000000000
m³,m**3;norm,Ethane,1.000000000
m³,m**3;std,Ethane,1.000000000
m³,L,Ethane,1000.000000000
m³,L;norm,Ethane,1000.000000000
m³,L;std,Ethane,1000.000000000
m³;norm,t,Ethane,0.001260100
m³;norm,kg,Ethane,1.260100000
m³;norm,metric_ton,Ethane,0.001260100
m³;norm,kilometric_ton,Ethane,0.000001260
m³;norm,lb,Ethane,2.778044966
m³;norm,MWh;LHV,Ethane,0.016622513
m³;norm,GJ;LHV,Ethane,0.059841047
m³;norm,kWh;LHV,Ethane,16.622513108
m³;norm,GJ;LHV,Ethane,0.059841047
m³;norm,MJ;LHV,Ethane,59.841047189
m³;norm,MWh;LHV,Ethane,0.016622513
m³;norm,pct kWh;LHV,Ethane,1662.251310798
m³;norm,pct kWh;LHV,Ethane,1662.251310798
m³;norm,pct MWh;LHV,Ethane,1.662251311
m³;norm,pct MWh;LHV,Ethane,1.662251311
m³;norm,GWh;LHV,Ethane,0.000016623
m³;norm,MJ;LHV,Ethane,59.841047189
m³;norm,kWh;LHV,Ethane,16.622513108
m³;norm,m³,Ethane,1.000000000
m³;norm,m³;std,Ethane,1.075311483
m³;norm,m**3,Ethane,1.000000000
m³;norm,m**3;norm,Ethane,1.000000000
m³;norm,m**3;std,Ethane,1.075311483
m³;norm,L,Ethane,1000.000000000
m³;norm,L;norm,Ethane,1000.000000000
m³;norm,L;std,Ethane,1075.311483216
m³;std,t,Ethane,0.001355000
m³;std,kg,Ethane,1.355000000
m³;std,metric_ton,Ethane,0.001355000
m³;std,kilometric_ton,Ethane,0.000001355
m³;std,lb,Ethane,2.987263653
m³;std,MWh;LHV,Ethane,0.017874379
m³;std,GJ;LHV,Ethane,0.064347765
m³;std,kWh;LHV,Ethane,17.874379225
m³;std,GJ;LHV,Ethane,0.064347765
m³;std,MJ;LHV,Ethane,64.347765210
m³;std,MWh;LHV,Ethane,0.017874379
m³;std,pct kWh;LHV,Ethane,1787.437922491
m³;std,pct kWh;LHV,Ethane,1787.437922491
m³;std,pct MWh;LHV,Ethane,1.787437922
m³;std,pct MWh;LHV,Ethane,1.787437922
m³;std,GWh;LHV,Ethane,0.000017874
m³;std,MJ;LHV,Ethane,64.347765210
m³;std,kWh;LHV,Ethane,17.874379225
m³;std,m³,Ethane,1.000000000
m³;std,m³;norm,Ethane,0.929963100
m³;std,m**3,Ethane,1.000000000
m³;std,m**3;norm,Ethane,0.929963100
m³;std,m**3;std,Ethane,1.000000000
m³;std,L,Ethane,1000.000000000
m³;std,L;norm,Ethane,929.963099631
m³;std,L;std,Ethane,1000.000000000
m**3,m³,Ethane,1.000000000
m**3,m³;norm,Ethane,1.000000000
m**3,m³;std,Ethane,1.000000000
m**3,m**3;norm,Ethane,1.000000000
m**3,m**3;std,Ethane,1.000000000
m**3,L,Ethane,1000.000000000
m**3,L;norm,Ethane,1000.000000000
m**3,L;std,Ethane,1000.000000000
m**3;norm,t,Ethane,0.001260100
m**3;norm,kg,Ethane,1.260100000
m**3;norm,metric_ton,Ethane,0.001260100
m**3;norm,kilometric_ton,Ethane,0.000001260
m**3;norm,lb,Ethane,2.778044966
m**3;norm,MWh;LHV,Ethane,0.016622513
m**3;norm,GJ;LHV,Ethane,0.059841047
m**3;norm,kWh;LHV,Ethane,16.622513108
m**3;norm,GJ;LHV,Ethane,0.059841047
m**3;norm,MJ;LHV,Ethane,59.841047189
m**3;norm,MWh;LHV,Ethane,0.016622513
m**3;norm,pct kWh;LHV,Ethane,1662.251310798
m**3;norm,pct kWh;LHV,Ethane,1662.251310798
m**3;norm,pct MWh;LHV,Ethane,1.662251311
m**3;norm,pct MWh;LHV,Ethane,1.662251311
m**3;norm,GWh;LHV,Ethane,0.000016623
m**3;norm,MJ;LHV,Ethane,59.841047189
m**3;norm,kWh;LHV,Ethane,16.622513108
m**3;norm,m³,Ethane,1.000000000
m**3;norm,m³;norm,Ethane,1.000000000
m**3;norm,m³;std,Ethane,1.075311483
m**3;norm,m**3,Ethane,1.000000000
m**3;norm,m**3;std,Ethane,1.075311483
m**3;norm,L,Ethane,1000.000000000
m**3;norm,L;norm,Ethane,1000.000000000
m**3;norm,L;std,Ethane,1075.311483216
m**3;std,t,Ethane,0.001355000
m**3;std,kg,Ethane,1.355000000
m**3;std,metric_ton,Ethane,0.001355000
m**3;std,kilometric_ton,Ethane,0.000001355
m**3;std,lb,Ethane,2.987263653
m**3;std,MWh;LHV,Ethane,0.017874379
m**3;std,GJ;LHV,Ethane,0.064347765
m**3;std,kWh;LHV,Ethane,17.874379225
m**3;std,GJ;LHV,Ethane,0.064347765
m**3;std,MJ;LHV,Ethane,64.347765210
m**3;std,MWh;LHV,Ethane,0.017874379
m**3;std,pct kWh;LHV,Ethane,1787.437922491
m**3;std,pct kWh;LHV,Ethane,1787.437922491
m**3;std,pct MWh;LHV,Ethane,1.787437922
m**3;std,pct MWh;LHV,Ethane,1.787437922
m**3;std,GWh;LHV,Ethane,0.000017874
m**3;std,MJ;LHV,Ethane,64.347765210
m**3;std,kWh;LHV,Ethane,17.874379225
m**3;std,m³,Ethane,1.000000000
m**3;std,m³;norm,Ethane,0.929963100
m**3;std,m³;std,Ethane,1.000000000
m**3;std,m**3,Ethane,1.000000000
m**3;std,m**3;norm,Ethane,0.929963100
m**3;std,L,Ethane,1000.000000000
m**3;std,L;norm,Ethane,929.963099631
m**3;std,L;std,Ethane,1000.000000000
L,m³,Ethane,0.001000000
L,m³;norm,Ethane,0.001000000
L,m³;std,Ethane,0.001000000
L,m**3,Ethane,0.001000000
L,m**3;norm,Ethane,0.001000000
L,m**3;std,Ethane,0.001000000
L,L;norm,Ethane,1.000000000
L,L;std,Ethane,1.000000000
L;norm,t,Ethane,0.000001260
L;norm,kg,Ethane,0.001260100
L;norm,metric_ton,Ethane,0.000001260
L;norm,kilometric_ton,Ethane,0.000000001
L;norm,lb,Ethane,0.002778045
L;norm,MWh;LHV,Ethane,0.000016623
L;norm,GJ;LHV,Ethane,0.000059841
L;norm,kWh;LHV,Ethane,0.016622513
L;norm,GJ;LHV,Ethane,0.000059841
L;norm,MJ;LHV,Ethane,0.059841047
L;norm,MWh;LHV,Ethane,0.000016623
L;norm,pct kWh;LHV,Ethane,1.662251311
L;norm,pct kWh;LHV,Ethane,1.662251311
L;norm,pct MWh;LHV,Ethane,0.001662251
L;norm,pct MWh;LHV,Ethane,0.001662251
L;norm,GWh;LHV,Ethane,0.000000017
L;norm,MJ;LHV,Ethane,0.059841047
L;norm,kWh;LHV,Ethane,0.016622513
L;norm,m³,Ethane,0.001000000
L;norm,m³;norm,Ethane,0.001000000
L;norm,m³;std,Ethane,0.001075311
L;norm,m**3,Ethane,0.001000000
L;norm,m**3;norm,Ethane,0.001000000
L;norm,m**3;std,Ethane,0.001075311
L;norm,L,Ethane,1.000000000
L;norm,L;std,Ethane,1.075311483
L;std,t,Ethane,0.000001355
L;std,kg,Ethane,0.001355000
L;std,metric_ton,Ethane,0.000001355
L;std,kilometric_ton,Ethane,0.000000001
L;std,lb,Ethane,0.002987264
L;std,MWh;LHV,Ethane,0.000017874
L;std,GJ;LHV,Ethane,0.000064348
L;std,kWh;LHV,Ethane,0.017874379
L;std,GJ;LHV,Ethane,0.000064348
L;std,MJ;LHV,Ethane,0.064347765
L;std,MWh;LHV,Ethane,0.000017874
L;std,pct kWh;LHV,Ethane,1.787437922
L;std,pct kWh;LHV,Ethane,1.787437922
L;std,pct MWh;LHV,Ethane,0.001787438
L;std,pct MWh;LHV,Ethane,0.001787438
L;std,GWh;LHV,Ethane,0.000000018
L;std,MJ;LHV,Ethane,0.064347765
L;std,kWh;LHV,Ethane,0.017874379
L;std,m³,Ethane,0.001000000
L;std,m³;norm,Ethane,0.000929963
L;std,m³;std,Ethane,0.001000000
L;std,m**3,Ethane,0.001000000
L;std,m**3;norm,Ethane,0.000929963
L;std,m**3;std,Ethane,0.001000000
L;std,L,Ethane,1.000000000
L;std,L;norm,Ethane,0.929963100
m³/h,m³/h;norm,Ethane,1.000000000
m³/h,m³/h;std,Ethane,1.000000000
m³/h,m³/hour,Ethane,1.000000000
m³/h,m³/hour;norm,Ethane,1.000000000
m³/h,m³/hour;std,Ethane,1.000000000
m³/h;norm,t/a,Ethane,nan
m³/h;norm,Mt/a,Ethane,nan
m³/h;norm,kg/d,Ethane,nan
m³/h;norm,metric_ton/a,Ethane,nan
m³/h;norm,kilometric_ton/a,Ethane,nan
m³/h;norm,kg/a,Ethane,nan
m³/h;norm,kg/day,Ethane,nan
m³/h;norm,lb/hour,Ethane,nan
m³/h;norm,kW;LHV,Ethane,16.622513108
m³/h;norm,MW;LHV,Ethane,0.016622513
m³/h;norm,GJ/a;LHV,Ethane,524.207573373
m³/h;norm,kW;LHV,Ethane,16.622513108
m³/h;norm,MWh/a;LHV,Ethane,145.613214826
m³/h;norm,m³/h,Ethane,1.000000000
m³/h;norm,m³/h;std,Ethane,1.075311483
m³/h;norm,m³/hour,Ethane,1.000000000
m³/h;norm,m³/hour;norm,Ethane,1.000000000
m³/h;norm,m³/hour;std,Ethane,1.075311483
m³/h;std,t/a,Ethane,nan
m³/h;std,Mt/a,Ethane,nan
m³/h;std,kg/d,Ethane,nan
m³/h;std,metric_ton/a,Ethane,nan
m³/h;std,kilometric_ton/a,Ethane,nan
m³/h;std,kg/a,Ethane,nan
m³/h;std,kg/day,Ethane,nan
m³/h;std,lb/hour,Ethane,nan
m³/h;std,kW;LHV,Ethane,17.874379225
m³/h;std,MW;LHV,Ethane,0.017874379
m³/h;std,GJ/a;LHV,Ethane,563.686423237
m³/h;std,kW;LHV,Ethane,17.874379225
m³/h;std,MWh/a;LHV,Ethane,156.579562010
m³/h;std,m³/h,Ethane,1.000000000
m³/h;std,m³/h;norm,Ethane,0.929963100
m³/h;std,m³/hour,Ethane,1.000000000
m³/h;std,m³/hour;norm,Ethane,0.929963100
m³/h;std,m³/hour;std,Ethane,1.000000000
m³/hour,m³/h,Ethane,1.000000000
m³/hour,m³/h;norm,Ethane,1.000000000
m³/hour,m³/h;std,Ethane,1.000000000
m³/hour,m³/hour;norm,Ethane,1.000000000
m³/hour,m³/hour;std,Ethane,1.000000000
m³/hour;norm,t/a,Ethane,nan
m³/hour;norm,Mt/a,Ethane,nan
m³/hour;norm,kg/d,Ethane,nan
m³/hour;norm,metric_ton/a,Ethane,nan
m³/hour;norm,kilometric_ton/a,Ethane,nan
m³/hour;norm,kg/a,Ethane,nan
m³/hour;norm,kg/day,Ethane,nan
m³/hour;norm,lb/hour,Ethane,nan
m³/hour;norm,kW;LHV,Ethane,16.622513108
m³/hour;norm,MW;LHV,Ethane,0.016622513
m³/hour;norm,GJ/a;LHV,Ethane,524.207573373
m³/hour;norm,kW;LHV,Ethane,16.622513108
m³/hour;norm,MWh/a;LHV,Ethane,145.613214826
m³/hour;norm,m³/h,Ethane,1.000000000
m³/hour;norm,m³/h;norm,Ethane,1.000000000
m³/hour;norm,m³/h;std,Ethane,1.075311483
m³/hour;norm,m³/hour,Ethane,1.000000000
m³/hour;norm,m³/hour;std,Ethane,1.075311483
m³/hour;std,t/a,Ethane,nan
m³/hour;std,Mt/a,Ethane,nan
m³/hour;std,kg/d,Ethane,nan
m³/hour;std,metric_ton/a,Ethane,nan
m³/hour;std,kilometric_ton/a,Ethane,nan
m³/hour;std,kg/a,Ethane,nan
m³/hour;std,kg/day,Ethane,nan
m³/hour;std,lb/hour,Ethane,nan
m³/hour;std,kW;LHV,Ethane,17.874379225
m³/hour;std,MW;LHV,Ethane,0.017874379
m³/hour;std,GJ/a;LHV,Ethane,563.686423237
m³/hour;std,kW;LHV,Ethane,17.874379225
m³/hour;std,MWh/a;LHV,Ethane,156.579562010
m³/hour;std,m³/h,Ethane,1.000000000
m³/hour;std,m³/h;norm,Ethane,0.929963100
m³/hour;std,m³/h;std,Ethane,1.000000000
m³/hour;std,m³/hour,Ethane,1.000000000
m³/hour;std,m³/hour;norm,Ethane,0.929963100
t/a,Mt/a,Ethanol,0.000001000
t/a,kg/d,Ethanol,2.739726027
t/a,metric_ton/a,Ethanol,1.000000000
t/a,kilometric_ton/a,Ethanol,0.001000000
t/a,kg/a,Ethanol,1000.000000000
t/a,kg/day,Ethanol,2.739726027
t/a,lb/hour,Ethanol,0.251669249
t/a,kW;LHV,Ethanol,0.854640706
t/a,kW;HHV,Ethanol,0.946453280
t/a,MW;LHV,Ethanol,0.000854641
t/a,MW;HHV,Ethanol,0.000946453
t/a,GJ/a;LHV,Ethanol,26.951949290
t/a,GJ/a;HHV,Ethanol,29.847350629
t/a,kW;LHV,Ethanol,0.854640706
t/a,kW;HHV,Ethanol,0.946453280
t/a,MWh/a;LHV,Ethanol,7.486652581
t/a,MWh/a;HHV,Ethanol,8.290930730
t/a,m³/h;norm,Ethanol,nan
t/a,m³/h;std,Ethanol,nan
t/a,m³/hour;norm,Ethanol,nan
t/a,m³/hour;std,Ethanol,nan
t,kg,Ethanol,1000.000000000
t,metric_ton,Ethanol,1.000000000
t,kilometric_ton,Ethanol,0.001000000
t,lb,Ethanol,2204.622621849
t,MWh;LHV,Ethanol,7.486652581
t,MWh;HHV,Ethanol,8.290930730
t,GJ;LHV,Ethanol,26.951949290
t,GJ;HHV,Ethanol,29.847350629
t,kWh;LHV,Ethanol,7486.652580693
t,kWh;HHV,Ethanol,8290.930730329
t,GJ;LHV,Ethanol,26.951949290
t,GJ;HHV,Ethanol,29.847350629
t,MJ;LHV,Ethanol,26951.949290495
t,MJ;HHV,Ethanol,29847.350629183
t,MWh;LHV,Ethanol,7.486652581
t,MWh;HHV,Ethanol,8.290930730
t,pct kWh;LHV,Ethanol,748665.258069315
t,pct kWh;HHV,Ethanol,829093.073032873
t,pct kWh;LHV,Ethanol,748665.258069315
t,pct kWh;HHV,Ethanol,829093.073032873
